Gender,Race,Age,EmploymentLength,AnnualIncome,MonthlyDebt,RequestedAmount,CreditScore,PriorDefaults,DTI,LoanToIncome,Approved
0,0,24,6.0,50246,210.0,31400.0,543,1,0.05015324602953469,0.6249253671934084,1
1,1,30,9.0,20208,740.0,10300.0,557,0,0.43942992874109266,0.5096991290577989,1
0,0,30,8.0,18000,220.0,7100.0,509,0,0.14666666666666667,0.39444444444444443,1
1,0,44,16.0,81948,1600.0,38500.0,720,0,0.23429491872895006,0.46981012349294676,1
0,1,41,13.0,60469,1040.0,21600.0,598,1,0.2063867436206982,0.3572078254973623,1
1,1,31,7.0,47371,1460.0,14200.0,549,1,0.36984653057777966,0.299761457431762,0
0,1,47,7.0,68446,1880.0,42800.0,605,1,0.32960289863542064,0.6253104637232271,0
1,0,36,2.0,28002,750.0,5800.0,597,1,0.3214056138847225,0.20712806228126562,1
0,1,46,10.0,57727,730.0,18700.0,636,0,0.15174874841928387,0.3239385382923069,1
1,0,50,12.0,71264,1970.0,42700.0,566,0,0.3317242927705433,0.5991805118994162,1
1,0,36,12.0,52700,1590.0,27000.0,594,0,0.3620493358633776,0.5123339658444023,1
0,1,27,0.0,23054,630.0,5000.0,566,1,0.32792573956797083,0.2168821028888696,1
0,0,36,3.0,43936,350.0,7100.0,543,0,0.09559359067734888,0.161598689002185,1
0,0,55,14.0,91202,870.0,37200.0,702,0,0.11447117387776584,0.4078857919782461,1
1,0,36,3.0,37391,1430.0,14700.0,540,1,0.45893396806718195,0.3931427348827258,1
1,1,60,13.0,73902,2980.0,27500.0,624,0,0.4838840626776001,0.3721144218018457,1
1,0,32,3.0,41462,830.0,12500.0,523,1,0.2402199604457093,0.30148087405335006,1
0,1,55,11.0,54129,1090.0,34800.0,627,0,0.2416449592639805,0.6429086072160949,1
0,0,41,6.0,58623,1310.0,16800.0,600,0,0.26815413745458266,0.28657694079115703,1
1,0,63,23.0,73635,1960.0,29100.0,668,0,0.3194133224689346,0.39519250356488084,1
0,1,56,17.0,80317,510.0,28300.0,641,0,0.07619806516677664,0.3523537980751273,1
1,0,37,10.0,62493,1450.0,14700.0,537,0,0.2784311842926408,0.23522634535067927,1
0,0,52,13.0,87756,920.0,22100.0,666,0,0.12580336387255572,0.2518346323898081,1
1,0,61,21.0,76067,1570.0,46300.0,708,0,0.2476763905504358,0.6086739321913576,1
0,0,26,6.0,36566,440.0,21200.0,558,0,0.14439643384564896,0.579773560137833,1
0,1,44,12.0,61808,890.0,15400.0,705,0,0.17279316593321253,0.24915868495987575,1
1,0,47,8.0,51088,1160.0,30000.0,525,1,0.272471030378954,0.5872220482305043,1
1,1,40,7.0,18553,270.0,5000.0,612,1,0.17463482994663937,0.26949819436209776,1
1,0,45,15.0,59199,580.0,27400.0,562,0,0.11756955353975573,0.4628456561766246,1
0,0,22,0.0,34162,1210.0,6500.0,484,1,0.4250336631344769,0.19026989052163223,1
0,1,29,0.0,41210,410.0,24300.0,563,0,0.11938849793739384,0.589662703227372,1
1,0,48,9.0,79370,330.0,13900.0,633,0,0.049892906639788334,0.17512914199319643,1
1,0,58,22.0,88099,2340.0,37700.0,583,1,0.31873233521379357,0.4279276722777784,1
0,0,23,0.0,38397,690.0,20700.0,518,1,0.2156418470192984,0.5391046175482459,1
0,0,40,10.0,71729,1470.0,14900.0,595,0,0.24592563677173807,0.20772630316887172,1
0,0,26,0.0,18000,400.0,6300.0,562,1,0.26666666666666666,0.35,0
1,0,59,19.0,70669,2370.0,12100.0,586,0,0.40243954209059135,0.17122076157862712,1
0,0,53,16.0,80830,3190.0,39700.0,679,0,0.47358653965111963,0.4911542744030682,1
0,0,21,0.0,48671,1140.0,14800.0,394,1,0.28107086355324523,0.30408251320087937,0
0,0,57,16.0,90357,820.0,38800.0,621,0,0.10890135794681098,0.42940779353010833,1
0,0,26,0.0,37956,850.0,23400.0,530,0,0.2687322162503952,0.6165033196332595,1
0,0,65,16.0,86462,2310.0,26200.0,681,1,0.32060327080104556,0.3030232934699637,1
0,1,54,14.0,74521,2300.0,13000.0,693,0,0.3703654003569464,0.17444747118261966,1
0,1,67,26.0,90642,2010.0,44200.0,724,0,0.2661018071092871,0.4876326647690916,1
1,0,35,8.0,37842,580.0,20600.0,580,0,0.1839226256540352,0.5443686908725754,1
0,1,65,15.0,71384,840.0,44900.0,711,0,0.14120811386305054,0.6289924913145803,1
1,0,46,9.0,73585,1450.0,16800.0,503,1,0.23646123530610857,0.22830739960589794,1
1,0,34,10.0,39316,230.0,13600.0,561,1,0.07020042730694882,0.34591514904873333,1
1,0,27,0.0,24014,590.0,13700.0,467,0,0.2948280169900891,0.5705005413508787,1
1,0,66,23.0,100152,2260.0,55400.0,745,0,0.2707884016295231,0.5531591980190111,1
0,0,51,11.0,59937,1350.0,27700.0,681,0,0.27028379798788726,0.4621519261891653,1
0,0,44,6.0,60113,1680.0,17100.0,662,0,0.3353683895330461,0.284464258978923,1
1,0,51,11.0,67209,2380.0,19600.0,625,1,0.4249430879792885,0.29162760939755095,1
1,1,49,5.0,38406,770.0,8100.0,641,0,0.24058740821746602,0.21090454616466178,1
1,0,62,8.0,65694,1420.0,40100.0,645,0,0.25938441866837153,0.6104058209273298,1
1,0,52,13.0,56977,980.0,13500.0,619,0,0.2063990733102831,0.23693771170823313,1
1,1,37,7.0,55893,1470.0,24400.0,518,1,0.31560302721271,0.43654840498810227,0
0,0,34,7.0,53991,1120.0,23900.0,517,1,0.24893037728510306,0.44266637032097944,1
0,0,60,16.0,72616,2350.0,24300.0,583,0,0.38834416657485954,0.3346369946017407,1
1,1,56,24.0,81515,2620.0,26600.0,696,0,0.3856958841930933,0.32632030914555604,1
1,1,44,11.0,52959,1270.0,25600.0,584,0,0.28776978417266186,0.4833928133084084,1
0,1,65,13.0,49781,1000.0,17100.0,636,0,0.24105582451135976,0.3435045499286877,1
1,1,47,7.0,63385,1150.0,17600.0,515,0,0.21771712550287922,0.27766821803265757,1
0,1,45,10.0,44324,1140.0,15500.0,557,1,0.30863640465661946,0.34969768071473695,1
1,1,52,11.0,82382,2110.0,45600.0,606,1,0.30734869267558446,0.5535189725911,1
0,0,38,3.0,57643,1040.0,36500.0,501,1,0.21650503964054613,0.633207848307687,1
0,0,66,18.0,79478,1890.0,37200.0,802,0,0.2853619869649463,0.4680540526938272,1
1,0,38,7.0,44328,580.0,24000.0,533,1,0.15701136978884678,0.5414185165132648,1
0,0,57,21.0,101371,2570.0,42200.0,719,0,0.30422902013396336,0.41629262806917167,1
1,1,46,7.0,43646,610.0,20200.0,606,1,0.16771296338725197,0.4628144618063511,1
1,0,29,2.0,47538,1360.0,30600.0,500,1,0.34330430392528083,0.6436955698599015,0
1,0,55,21.0,78187,1380.0,28900.0,665,0,0.21179991558699016,0.369626664279228,1
0,0,28,5.0,42156,1580.0,7700.0,518,1,0.4497580415599203,0.1826549008444824,1
0,1,40,5.0,56101,1190.0,35300.0,587,1,0.25454091727420186,0.629222295502754,1
0,0,62,14.0,91040,2110.0,49800.0,615,0,0.2781195079086116,0.54701230228471,1
1,1,42,4.0,27697,190.0,9700.0,629,0,0.08231938477091381,0.3502184352095895,1
1,0,39,8.0,55608,1940.0,35700.0,547,0,0.41864479930945186,0.6419939577039275,1
1,0,50,16.0,73209,1500.0,23600.0,581,1,0.2458714092529607,0.32236473657610404,1
1,0,48,18.0,61659,2360.0,20700.0,592,0,0.459300345448353,0.335717413516275,1
1,0,55,8.0,46514,990.0,21200.0,688,0,0.2554069742443135,0.45577675538547535,1
1,1,63,21.0,57923,1080.0,16600.0,704,0,0.223745317058854,0.2865873659858778,1
0,1,31,5.0,33966,530.0,17000.0,564,0,0.18724606959901077,0.5005005005005005,1
1,0,51,12.0,65351,1780.0,14800.0,600,0,0.3268503924959067,0.22646937307768816,1
0,0,59,14.0,87454,2280.0,17800.0,632,1,0.31285018409678234,0.2035355729869417,1
1,0,56,7.0,72345,540.0,30200.0,658,0,0.08957080655193862,0.4174441910290967,1
1,1,50,15.0,56733,860.0,24300.0,635,0,0.1819047115435461,0.42832214055311724,1
1,1,43,4.0,38603,1080.0,7800.0,589,0,0.335725202704453,0.2020568349610134,1
0,0,39,5.0,42795,620.0,27100.0,600,0,0.17385208552400983,0.6332515480780465,1
0,0,32,7.0,50346,640.0,22000.0,525,1,0.15254439280181145,0.4369761252135224,1
0,1,35,0.0,44822,1020.0,10100.0,567,1,0.2730801838382937,0.2253357726116639,1
0,0,51,7.0,65713,1430.0,20100.0,567,0,0.2611355439562948,0.30587554973901665,1
0,0,63,22.0,110559,1790.0,60800.0,658,0,0.1942854041733373,0.5499326151647537,1
1,0,57,16.0,88221,3400.0,36300.0,625,1,0.46247492093719184,0.41146665759853096,1
1,0,57,12.0,88292,1710.0,21500.0,658,1,0.23241063743034476,0.24351017079690118,1
0,1,35,7.0,45250,370.0,9100.0,622,0,0.09812154696132597,0.2011049723756906,1
0,1,49,15.0,60510,280.0,22100.0,567,1,0.05552801189885969,0.36522888778714263,1
0,0,63,22.0,104054,3230.0,33200.0,711,0,0.3724988948046207,0.3190651008130394,1
1,0,46,6.0,48525,480.0,23200.0,634,0,0.11870170015455951,0.4781040700669758,1
0,0,64,14.0,92478,1950.0,56700.0,635,1,0.25303315383118147,0.6131187958217089,1
1,0,22,4.0,22846,280.0,6300.0,533,1,0.1470716974525081,0.27575943272345266,1
0,0,40,11.0,51759,1030.0,29900.0,609,0,0.23879904944067698,0.577677312158272,1
1,0,35,1.0,51297,1250.0,31300.0,387,1,0.2924147610971402,0.6101721348226992,0
1,0,24,0.0,18000,130.0,10800.0,488,1,0.08666666666666667,0.6,0
0,0,42,8.0,71066,1160.0,44500.0,653,0,0.1958742577322489,0.6261784819745025,1
1,0,58,16.0,84632,1190.0,48300.0,646,0,0.16873050382833915,0.5707061158899707,1
0,0,43,10.0,63731,710.0,28500.0,616,0,0.13368690276317646,0.4471921043134424,1
1,0,46,5.0,28788,490.0,10200.0,594,1,0.20425177157148813,0.35431429762401,1
0,0,31,5.0,63327,920.0,25100.0,598,0,0.1743332227959638,0.3963554250161858,1
1,1,48,9.0,39881,1180.0,23400.0,577,1,0.35505629247009857,0.5867455680649933,1
1,0,22,0.0,36237,500.0,10900.0,513,1,0.16557662058117395,0.3007975273891327,1
1,0,28,3.0,25808,650.0,5900.0,541,1,0.3022318660880347,0.22861128332300062,1
1,1,49,11.0,45646,1140.0,10100.0,651,0,0.2996976733996407,0.2212680191035359,1
0,1,31,8.0,50023,290.0,28200.0,644,0,0.06956799872058853,0.5637406792875277,1
0,0,57,12.0,83261,1310.0,44200.0,639,0,0.18880388176937582,0.5308607871632577,1
0,1,38,8.0,33858,670.0,13500.0,562,0,0.23746234272550062,0.39872408293460926,1
0,0,34,0.0,57641,1350.0,16600.0,533,1,0.2810499470862754,0.28798945195260317,0
1,0,30,3.0,33227,610.0,16200.0,610,0,0.22030276582297528,0.4875553014115027,1
0,0,55,16.0,82027,2560.0,13900.0,669,1,0.3745108317992856,0.16945639850293195,1
1,1,29,6.0,27835,610.0,12100.0,529,1,0.2629782647745644,0.4347045087120532,1
1,1,55,17.0,55466,1400.0,19400.0,576,1,0.30288825586845997,0.349763819276674,1
1,0,31,8.0,52822,790.0,33700.0,625,0,0.17947067509749726,0.637991745863466,1
0,0,64,16.0,91874,2340.0,37100.0,722,0,0.3056359797113438,0.40381391906306463,1
1,0,32,7.0,33638,1350.0,14300.0,479,1,0.4815981925203639,0.4251144538914323,0
1,0,23,5.0,44429,1160.0,22500.0,505,1,0.3133088748340048,0.5064259830291026,1
0,0,59,14.0,82058,2610.0,32200.0,676,0,0.3816812498476687,0.39240537181018303,1
1,1,34,11.0,43816,790.0,11500.0,605,0,0.21635932079605624,0.26246120138762097,1
1,1,48,15.0,81418,2450.0,34100.0,526,1,0.3610995111646073,0.41882630376575203,1
0,1,31,4.0,18000,560.0,11200.0,482,1,0.37333333333333335,0.6222222222222222,0
0,1,59,15.0,55445,1290.0,19700.0,681,0,0.27919559924249254,0.35530706105149246,1
0,0,45,11.0,48947,980.0,24000.0,623,0,0.2402598729237747,0.4903262712730096,1
0,1,41,12.0,60363,360.0,38600.0,661,0,0.07156701953183241,0.6394645726686877,1
0,0,30,6.0,41891,860.0,23700.0,591,0,0.24635363204506935,0.5657539805686186,1
0,0,63,16.0,84245,2230.0,40400.0,674,0,0.3176449640928245,0.47955368271114013,1
0,0,35,0.0,29891,390.0,15500.0,580,0,0.15656886688300825,0.5185507343347496,1
0,0,39,11.0,80883,660.0,50000.0,593,0,0.09791921664626684,0.6181768727668361,1
1,0,42,1.0,66312,1450.0,41800.0,571,1,0.2623959464350344,0.630353480516347,1
1,0,41,3.0,55286,1280.0,35100.0,582,1,0.2778280215606121,0.6348804398943675,1
1,1,64,16.0,56312,410.0,26100.0,777,0,0.08737036510868021,0.4634891319789743,1
0,0,52,8.0,60957,1290.0,20900.0,580,0,0.25394950538904476,0.34286464228882657,1
0,0,43,11.0,74029,1760.0,16000.0,633,0,0.2852936011563036,0.21613151602750275,1
0,1,33,4.0,37050,1260.0,12700.0,527,0,0.4080971659919028,0.3427800269905533,1
0,0,25,5.0,51526,830.0,32000.0,582,0,0.19330046966579978,0.6210456856732524,1
0,0,24,0.0,47373,1980.0,28200.0,476,1,0.5015515166867203,0.595275790006966,0
1,0,48,9.0,81986,1750.0,33800.0,663,0,0.2561412924157783,0.4122655087453956,1
0,0,34,6.0,41541,370.0,17400.0,554,1,0.10688235718928288,0.4188632916877302,1
1,0,28,4.0,36575,640.0,11100.0,556,0,0.20997949419002052,0.303485987696514,1
1,0,29,7.0,35610,350.0,13400.0,596,1,0.11794439764111204,0.37629879247402415,1
0,0,55,11.0,49690,950.0,25200.0,608,1,0.2294224189977863,0.5071442946266854,1
0,0,57,13.0,86719,2210.0,30500.0,653,0,0.3058153345864228,0.35171069777096137,1
1,0,41,11.0,63261,1490.0,15400.0,641,0,0.2826385924977474,0.2434359241870979,1
0,0,38,0.0,37038,350.0,15600.0,572,0,0.11339705167665641,0.4211890490847238,1
0,0,53,15.0,58923,490.0,15500.0,701,0,0.09979125299119189,0.2630551737012711,1
1,1,28,7.0,27490,690.0,17500.0,516,1,0.3012004365223718,0.6365951255001819,0
0,0,37,2.0,54573,1490.0,18800.0,498,0,0.32763454455499974,0.3444926978542503,1
1,0,63,16.0,97647,1560.0,59100.0,713,0,0.1917109588620234,0.6052413284586317,1
1,1,51,19.0,59949,250.0,15800.0,658,0,0.05004253615573237,0.2635573570868572,1
0,0,54,17.0,95192,880.0,23300.0,599,0,0.11093369190688293,0.24476846793848223,1
0,0,26,4.0,47469,1460.0,21800.0,486,1,0.3690829804714656,0.45924708757294236,1
0,0,42,13.0,71258,960.0,38500.0,684,0,0.16166605854781219,0.5402902130287126,1
0,1,34,13.0,36377,630.0,15800.0,644,0,0.20782362481787942,0.43434037991038293,1
0,1,23,2.0,18000,470.0,5000.0,464,1,0.31333333333333335,0.2777777777777778,0
1,0,32,3.0,27330,490.0,5000.0,489,1,0.21514818880351264,0.18294914013904134,1
0,1,56,19.0,74583,2600.0,34200.0,622,0,0.41832589195929365,0.45854953541691806,1
0,0,32,4.0,66408,1140.0,14300.0,607,0,0.2059992771955186,0.21533550174677749,1
1,0,65,15.0,73753,900.0,23700.0,681,0,0.14643472129947258,0.32134286062939815,1
1,0,22,0.0,34055,1110.0,16600.0,485,1,0.39113199236529145,0.48744677727205993,0
1,0,22,2.0,22222,470.0,5000.0,493,0,0.2538025380253803,0.22500225002250024,1
0,1,35,5.0,46372,470.0,9900.0,572,1,0.12162511860605538,0.2134908996808419,1
1,0,43,8.0,52844,1350.0,9600.0,625,0,0.30656271289077286,0.18166679282416168,1
1,0,49,8.0,60524,1080.0,39200.0,619,0,0.21412993192783028,0.6476769545965237,1
0,1,37,13.0,58735,550.0,20200.0,609,0,0.11236911551885588,0.3439175959819528,1
0,0,52,12.0,69806,1520.0,42100.0,659,0,0.261295590636908,0.6031000200555826,1
1,0,27,0.0,33293,640.0,9900.0,533,0,0.23067912173730212,0.297359805364491,1
0,0,50,10.0,83006,350.0,43700.0,692,0,0.0505987518974532,0.5264679661711201,1
0,1,48,15.0,57050,580.0,14800.0,621,0,0.12199824715162139,0.25942156003505695,1
0,1,34,8.0,58630,2320.0,23400.0,551,1,0.47484223093979194,0.3991130820399113,0
0,0,64,16.0,85217,1840.0,47900.0,714,0,0.2591032305760588,0.5620944177804899,1
1,1,50,12.0,52748,1810.0,29400.0,672,0,0.4117691666034731,0.5573671039660272,1
1,0,37,8.0,57194,1370.0,31300.0,525,1,0.2874427387488198,0.5472602021191034,0
1,1,52,10.0,51706,1720.0,29100.0,594,0,0.3991799791126755,0.5627973542722314,1
0,0,66,13.0,89330,2360.0,22800.0,601,1,0.3170267547296541,0.25523340423150115,1
0,0,26,5.0,44208,500.0,17300.0,516,1,0.13572204125950055,0.3913318856315599,1
0,1,44,7.0,25898,700.0,10200.0,584,0,0.3243493706077689,0.39385280716657656,1
0,0,26,4.0,45011,510.0,26800.0,464,1,0.13596676367998933,0.5954100108862278,1
0,0,47,12.0,51506,1550.0,15400.0,621,1,0.36112297596396536,0.2989942919271541,1
1,0,38,8.0,33221,760.0,20500.0,604,0,0.27452514975467324,0.6170795581108335,1
0,1,44,8.0,56797,1190.0,21300.0,594,1,0.2514217300209518,0.3750198073841928,1
1,0,57,13.0,78739,1300.0,38200.0,617,0,0.19812291240681237,0.48514713166283546,1
0,0,44,5.0,70360,2030.0,20000.0,562,1,0.34621944286526435,0.28425241614553726,1
0,0,58,13.0,66027,1270.0,23400.0,748,0,0.23081466672724793,0.3544004725339634,1
0,0,54,16.0,71504,300.0,36100.0,657,0,0.05034683374356679,0.5048668605952115,1
1,0,60,22.0,93772,390.0,38100.0,681,0,0.04990828818837179,0.40630465384123193,1
1,1,67,24.0,103491,840.0,63700.0,630,0,0.09739977389338203,0.6155124600206782,1
1,1,35,7.0,40006,1150.0,20700.0,604,0,0.3449482577613358,0.5174223866420037,1
0,0,31,10.0,42464,1250.0,18400.0,501,1,0.3532403918613414,0.43330821401657876,0
0,0,42,8.0,76877,1850.0,45600.0,591,0,0.2887729750120322,0.5931553000247148,1
1,0,44,5.0,46751,1120.0,22600.0,676,0,0.28748048170092616,0.48341211952685503,1
0,0,21,3.0,31725,1120.0,15000.0,513,0,0.4236406619385343,0.4728132387706856,1
1,1,38,10.0,27369,660.0,7500.0,600,1,0.28937849391647485,0.27403266469363147,1
0,0,64,12.0,91089,2480.0,31600.0,635,0,0.3267134341138886,0.3469134582660914,1
0,0,32,11.0,65531,1360.0,32200.0,592,0,0.24904243793013994,0.491370496406281,1
0,1,63,15.0,69630,1130.0,41500.0,681,0,0.1947436449806118,0.5960074680453827,1
0,0,48,9.0,86114,1550.0,26500.0,640,0,0.2159927537914857,0.3077316115846436,1
1,0,60,20.0,78154,3230.0,20100.0,534,0,0.495943905622233,0.2571845331013128,1
0,0,27,9.0,55803,560.0,24900.0,595,1,0.12042363313800333,0.44621256921670877,1
0,1,43,5.0,49783,1190.0,9100.0,598,0,0.28684490689592834,0.18279332302191512,1
0,1,41,15.0,36193,210.0,18400.0,756,0,0.0696267233995524,0.5083855994253033,1
0,0,54,17.0,88426,1300.0,44400.0,665,0,0.17641870038224053,0.5021147626263769,1
1,1,31,2.0,32449,930.0,10600.0,540,1,0.34392431199728807,0.32666646121606213,0
1,0,42,8.0,31603,130.0,18800.0,640,0,0.04936240230357877,0.5948802328892827,1
1,0,62,23.0,109603,3280.0,44000.0,698,0,0.35911425782141,0.4014488654507632,1
1,0,55,8.0,68698,2840.0,32500.0,533,1,0.496084311042534,0.4730850970916184,1
0,0,49,17.0,92772,2270.0,23600.0,672,1,0.29362307592808173,0.2543870995559005,1
1,0,62,20.0,66206,2210.0,23700.0,621,0,0.400567924357309,0.3579735975591336,1
0,0,48,14.0,67674,1580.0,39300.0,642,0,0.28016668144339035,0.5807252415994326,1
0,0,38,8.0,69767,1950.0,17900.0,531,1,0.33540212421345333,0.25656829159918015,1
1,0,34,14.0,36580,930.0,12600.0,575,1,0.3050847457627119,0.3444505194095134,1
0,0,38,16.0,63026,990.0,19500.0,599,0,0.1884936375464094,0.30939612223526797,1
1,1,48,9.0,55978,830.0,12600.0,611,1,0.17792704276680124,0.22508842759655578,1
0,0,44,12.0,43665,1430.0,12900.0,586,1,0.39299209893507386,0.29543112332531773,1
1,0,28,10.0,28743,590.0,7700.0,582,0,0.2463208433357687,0.26789131266743205,1
1,0,62,14.0,94385,1830.0,57700.0,662,0,0.23266408857339618,0.6113259522169836,1
1,0,65,19.0,88417,1700.0,46000.0,731,0,0.23072486060373004,0.5202619405770383,1
1,1,28,8.0,47720,1140.0,14700.0,528,1,0.28667225481978204,0.3080469404861693,0
1,0,24,0.0,28585,260.0,15200.0,560,1,0.10914815462655239,0.5317474199755117,1
0,0,47,14.0,101270,1930.0,16300.0,592,0,0.22869556630788979,0.16095586057075145,1
0,1,56,10.0,70264,1680.0,29000.0,709,0,0.2869179095980872,0.4127291358305818,1
0,0,25,3.0,52937,430.0,14600.0,575,0,0.09747435631033115,0.2757995352966734,1
1,0,53,18.0,73646,1690.0,15300.0,620,1,0.27537137115389837,0.20775059066344403,1
0,0,54,4.0,64928,770.0,38400.0,703,0,0.14231148348940365,0.5914243469689502,1
1,1,50,15.0,69402,1660.0,17300.0,655,0,0.28702342871963343,0.24927235526353708,1
0,0,28,10.0,60293,2560.0,33800.0,494,1,0.5095118836349162,0.5605957573847711,0
0,0,59,14.0,80932,1590.0,28900.0,652,1,0.2357534720506104,0.3570899026343103,1
1,0,67,21.0,92332,930.0,14500.0,669,0,0.1208681713815362,0.15704197894554434,1
0,0,46,16.0,80023,1860.0,41300.0,575,0,0.2789198105544656,0.5161016207840246,1
0,0,57,9.0,78315,2000.0,35100.0,679,1,0.30645470216433635,0.44819000191534186,1
0,0,54,17.0,69599,800.0,22400.0,630,0,0.13793301627896953,0.3218437046509289,1
1,0,27,7.0,41999,170.0,12200.0,522,1,0.04857258506154909,0.2904831067406367,0
1,1,60,19.0,79549,910.0,14900.0,722,0,0.13727388150699568,0.18730593722108385,1
0,1,48,12.0,49884,1020.0,31000.0,697,0,0.24536925667548712,0.6214417448480475,1
0,0,59,12.0,89271,1450.0,35400.0,709,0,0.1949121215176261,0.39654535067379104,1
0,1,59,21.0,88852,2810.0,17100.0,764,0,0.3795074956106784,0.19245486877053977,1
1,0,48,12.0,91567,2380.0,53500.0,721,0,0.31190275972784953,0.5842716262408947,1
1,0,34,2.0,37087,810.0,10700.0,509,1,0.2620864453851754,0.2885107989322404,1
0,0,58,14.0,94233,390.0,23700.0,670,0,0.04966413040017828,0.25150425010346694,1
0,1,24,3.0,35369,960.0,10300.0,448,1,0.325708954168905,0.29121547117532304,0
0,1,62,11.0,94357,3830.0,40800.0,565,1,0.4870862787074621,0.43240035185518827,0
1,0,38,8.0,37960,1120.0,7100.0,615,1,0.3540569020021075,0.18703898840885141,1
1,1,64,16.0,68456,980.0,26800.0,700,0,0.1717891784503915,0.3914923454481711,1
0,0,45,16.0,61971,1210.0,37100.0,696,0,0.23430314179212858,0.598667118490907,1
0,1,27,0.0,25864,660.0,6300.0,480,1,0.30621713578719456,0.24358181255799566,1
0,1,58,19.0,66603,2310.0,21000.0,621,0,0.4161974685824963,0.3153011125624972,1
1,0,48,17.0,52786,730.0,18400.0,678,0,0.1659530936233092,0.3485772742772705,1
0,1,25,0.0,18000,290.0,8000.0,578,0,0.19333333333333333,0.4444444444444444,1
1,0,23,0.0,18000,370.0,11000.0,444,1,0.24666666666666667,0.6111111111111112,0
1,0,64,25.0,103776,2030.0,36000.0,698,0,0.234736355226642,0.34690101757631825,1
0,0,51,9.0,62034,1780.0,11500.0,622,0,0.34432730438146825,0.1853822097559403,1
0,0,67,31.0,98494,2310.0,31900.0,766,0,0.28143846325664507,0.3238775966048693,1
0,1,62,10.0,61891,420.0,15200.0,719,0,0.0814334879061576,0.24559305876460227,1
1,1,40,9.0,38365,550.0,18300.0,599,1,0.17203179981754202,0.4769972631304574,1
1,0,39,8.0,38824,570.0,6400.0,540,1,0.1761796826705131,0.164846486709252,1
1,1,31,4.0,49266,210.0,14600.0,494,0,0.05115089514066496,0.29635042422766206,1
1,1,60,18.0,91201,2750.0,38500.0,648,0,0.3618381377397178,0.42214449402967075,1
0,0,23,4.0,56661,1260.0,16400.0,515,1,0.266850214433208,0.28944070877676004,0
1,1,43,9.0,49250,760.0,21000.0,572,0,0.1851776649746193,0.4263959390862944,1
1,0,27,0.0,32165,960.0,6700.0,551,1,0.35815327219026893,0.20830094823565987,1
